sentence_col1,sentence_col2,n_raters,mean_rating,std_dev,mean_abs_dev,difficulties,raters,pct_exact_match_with_mode,verb,verb_en,verb_casual,frame_en,frame_en_id,sent_mt_pval,verb_mt_pval,DistClass,DistClassName,translit,google_gemma-3-1b-pt,google_gemma-3-4b-pt,google_gemma-3-12b-pt,meta-llama_Llama-3.1-8B,meta-llama_Llama-3.1-70B,Qwen_Qwen3-32B,sarvamai_sarvam-1
wo ring kar rahe hain,wo baja rahe hain,8,4.25,2.375,1.812,"[7, 4, 1, 6, 7, 4, 1, 4]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",37.5,बजा,ring,baja,wo X kar rahe hain,0,0.29634,0.00422,1,MultiPeak,devanagari,0.6201536235884402,0.09700881476815643,0.41224478834770795,0.27050578661100366,0.22760946818220137,0.37227368408326217,0.706450765804521
wo ring kar rahe hain,wo baja rahe hain,8,4.25,2.375,1.812,"[7, 4, 1, 6, 7, 4, 1, 4]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",37.5,बजा,ring,baja,wo X kar rahe hain,0,0.29634,0.00422,1,MultiPeak,casual,41.00021574447862,2.247617671132526,3.929428418777053,0.8172093401572741,1.114592189002411,2.6825406084760077,1.3635790918488369
wo ring kar rahe hain,wo baja rahe hain,8,4.25,2.375,1.812,"[7, 4, 1, 6, 7, 4, 1, 4]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",37.5,बजा,ring,baja,wo X kar rahe hain,0,0.29634,0.00422,1,MultiPeak,formal,1.2537093185022508,0.15993104149305573,0.1650886908546599,0.25884479178417225,0.35003399723074796,2.3265147650791524,0.29555137061399855
wo aaram se create karte rahenge,wo aaram se banate rahenge,6,5.667,2.338,1.556,"[1, 7, 7, 6, 7, 6]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",50.0,बना,create,bana,wo aaram se X karte rahenge,4,0.14746,2e-05,3,SinglePeakRight,devanagari,0.1780914251554363,0.30893377991889825,0.844099441100071,0.5043676940005012,0.5151063008163356,0.6781744635388208,1.9261280808077805
wo aaram se create karte rahenge,wo aaram se banate rahenge,6,5.667,2.338,1.556,"[1, 7, 7, 6, 7, 6]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",50.0,बना,create,bana,wo aaram se X karte rahenge,4,0.14746,2e-05,3,SinglePeakRight,casual,0.6010231523772678,0.4486273150439561,0.6523369257951538,0.8099652330231488,0.9205423602562853,1.2815719237212448,1.4308664903152113
wo aaram se create karte rahenge,wo aaram se banate rahenge,6,5.667,2.338,1.556,"[1, 7, 7, 6, 7, 6]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",50.0,बना,create,bana,wo aaram se X karte rahenge,4,0.14746,2e-05,3,SinglePeakRight,formal,0.16492314863944238,0.2970315844335126,0.2926461120646785,0.8108381401465083,0.7237570582405577,0.7994934506179082,0.603830185981685
wo boil kar rahe hain,wo khaula rahe hain,6,2.333,2.338,1.556,"[1, 2, 7, 1, 1, 2]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",50.0,खौला,boil,khaula,wo X kar rahe hain,0,0.14746,0.00026,2,SinglePeakLeft,devanagari,0.14419905807372613,0.28580074462125976,0.18059279408887782,0.3809568027222446,0.34769691984123785,0.5735925573860857,1.312773367249869
wo boil kar rahe hain,wo khaula rahe hain,6,2.333,2.338,1.556,"[1, 2, 7, 1, 1, 2]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",50.0,खौला,boil,khaula,wo X kar rahe hain,0,0.14746,0.00026,2,SinglePeakLeft,casual,0.2528355026757641,0.7310632427936959,1.098397230296561,0.3556989936389158,0.4329091723113482,2.532139948728238,3.540555529735279
wo boil kar rahe hain,wo khaula rahe hain,6,2.333,2.338,1.556,"[1, 2, 7, 1, 1, 2]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",50.0,खौला,boil,khaula,wo X kar rahe hain,0,0.14746,0.00026,2,SinglePeakLeft,formal,0.02448135108710074,0.05817956381101481,0.09697791958957248,0.4797814622994626,0.6185803797114741,5.35840387139091,1.3858676904445038
ring karna mana hona chahiye,bajana mana hona chahiye,8,4.0,2.33,2.0,"[6, 4, 1, 6, 6, 2, 1, 6]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",50.0,बजा,ring,baja,X karna mana hona chahiye,3,0.10454,0.00422,1,MultiPeak,devanagari,0.03957640556054862,0.011781126641961636,0.005771618083889751,0.3495073680072944,0.4073259108364979,1.3767063290573538,0.5176821277260867
ring karna mana hona chahiye,bajana mana hona chahiye,8,4.0,2.33,2.0,"[6, 4, 1, 6, 6, 2, 1, 6]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",50.0,बजा,ring,baja,X karna mana hona chahiye,3,0.10454,0.00422,1,MultiPeak,casual,0.917761781047795,0.14932411559896944,0.03260364709509317,0.6237626219847234,1.074121127040531,0.7856994687372534,1.7013017686828364
ring karna mana hona chahiye,bajana mana hona chahiye,8,4.0,2.33,2.0,"[6, 4, 1, 6, 6, 2, 1, 6]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",50.0,बजा,ring,baja,X karna mana hona chahiye,3,0.10454,0.00422,1,MultiPeak,formal,0.5924137138287114,0.49167795123847025,0.2690525025717351,0.43807675545941627,0.2829950551086583,1.6693644855132954,1.096344907212583
wo create kar rahe hain,wo bana rahe hain,6,5.167,2.317,1.778,"[1, 7, 6, 4, 7, 6]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",33.3,बना,create,bana,wo X kar rahe hain,0,0.63538,2e-05,3,SinglePeakRight,devanagari,0.04013463440376439,0.23825519882120605,1.8999680976223656,0.3214118651996176,0.35042891876428167,0.4059917964602715,1.5878083050724918
wo create kar rahe hain,wo bana rahe hain,6,5.167,2.317,1.778,"[1, 7, 6, 4, 7, 6]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",33.3,बना,create,bana,wo X kar rahe hain,0,0.63538,2e-05,3,SinglePeakRight,casual,0.8622199023479679,3.060457987531376,2.7461514094600403,0.6572144452061236,1.416349893414067,3.4914349658597343,2.5158465202039
wo create kar rahe hain,wo bana rahe hain,6,5.167,2.317,1.778,"[1, 7, 6, 4, 7, 6]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",33.3,बना,create,bana,wo X kar rahe hain,0,0.63538,2e-05,3,SinglePeakRight,formal,0.22875050520839646,0.02175313879043941,0.05900041993208688,0.3105867555937269,0.18986159650438228,0.13992389241100278,0.40851038170594683
wo crack kar rahe hain,wo foot rahe hain,6,4.167,2.317,1.833,"[7, 5, 1, 4, 2, 6]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",16.7,फूट,crack,foot,wo X kar rahe hain,0,1.0,0.24424,0,Uniform/Random,devanagari,1.8603360301022505,1.5069813410312978,0.7457075903864312,0.3880848452657092,0.28176520862140864,0.4784661900332069,0.8144710953094916
wo crack kar rahe hain,wo foot rahe hain,6,4.167,2.317,1.833,"[7, 5, 1, 4, 2, 6]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",16.7,फूट,crack,foot,wo X kar rahe hain,0,1.0,0.24424,0,Uniform/Random,casual,6.734777667131067,94.66826628382385,32.67254449777819,2.7471653438958668,1.885266973030827,6.318016371054291,3.4155149021729456
wo crack kar rahe hain,wo foot rahe hain,6,4.167,2.317,1.833,"[7, 5, 1, 4, 2, 6]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",16.7,फूट,crack,foot,wo X kar rahe hain,0,1.0,0.24424,0,Uniform/Random,formal,0.8072254124555633,1.2228618660603456,0.3473234241339123,2.0662821021532105,0.5607397480441784,18.945346819986238,1.167951748046847
wo kal crack kar chuke the,wo kal foot chuke the,8,3.875,2.295,1.906,"[2, 5, 7, 5, 6, 4, 1, 1]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",25.0,फूट,crack,foot,wo kal X kar chuke the,2,0.9769,0.24424,0,Uniform/Random,devanagari,0.9359033090902893,0.8180885638476784,0.7299527997167831,0.3639638399977454,0.38013970784683965,0.4699871219306007,1.565825098854018
wo kal crack kar chuke the,wo kal foot chuke the,8,3.875,2.295,1.906,"[2, 5, 7, 5, 6, 4, 1, 1]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",25.0,फूट,crack,foot,wo kal X kar chuke the,2,0.9769,0.24424,0,Uniform/Random,casual,1.99131677768432,4.710078293849913,10.215029487142633,3.1589268617485797,2.6665598161404995,1.6389577326406373,4.548932348800201
wo kal crack kar chuke the,wo kal foot chuke the,8,3.875,2.295,1.906,"[2, 5, 7, 5, 6, 4, 1, 1]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",25.0,फूट,crack,foot,wo kal X kar chuke the,2,0.9769,0.24424,0,Uniform/Random,formal,0.6043654142254394,1.4343982501273733,1.2166883705407536,1.4744987599501116,1.2143589262335301,7.541697169686794,1.0185126976160679
touch karna mana hona chahiye,choona mana hona chahiye,8,4.125,2.295,1.656,"[4, 4, 1, 5, 7, 4, 1, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",37.5,छू,touch,choo,X karna mana hona chahiye,3,0.29634,0.1233,0,Uniform/Random,devanagari,0.05009681728178195,0.02846801211827783,0.03592420338645455,0.41761268373052224,0.6026164791187606,1.1673820581748224,0.38809799561758657
touch karna mana hona chahiye,choona mana hona chahiye,8,4.125,2.295,1.656,"[4, 4, 1, 5, 7, 4, 1, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",37.5,छू,touch,choo,X karna mana hona chahiye,3,0.29634,0.1233,0,Uniform/Random,casual,1.1525384411822834,0.2577931932870814,1.4529807829707662,1.0735388791696692,0.7722317446116421,0.9980011884684751,6.910878216752318
touch karna mana hona chahiye,choona mana hona chahiye,8,4.125,2.295,1.656,"[4, 4, 1, 5, 7, 4, 1, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",37.5,छू,touch,choo,X karna mana hona chahiye,3,0.29634,0.1233,0,Uniform/Random,formal,0.21056023216110048,0.28329468012021164,0.13666868745517818,0.8584617521251369,0.5697528986323407,0.8938443734779172,2.7101751186385568
pierce karna aasan hai,bhedna aasan hai,8,4.0,2.268,2.0,"[2, 2, 7, 3, 1, 6, 5, 6]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",25.0,भेद,pierce,bhed,X karna aasan hai,1,0.9769,0.78412,0,Uniform/Random,devanagari,2.4313040761855356,1.307819277875571,0.9141027519058923,1.1330901141414746,1.2607943394339194,0.6889863526405318,3.8504770262245196
pierce karna aasan hai,bhedna aasan hai,8,4.0,2.268,2.0,"[2, 2, 7, 3, 1, 6, 5, 6]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",25.0,भेद,pierce,bhed,X karna aasan hai,1,0.9769,0.78412,0,Uniform/Random,casual,0.14151509352741537,0.2484657266402026,0.4180362055886256,2.525609014870213,1.4431022137382497,0.7547705367339537,1.4563698396097682
pierce karna aasan hai,bhedna aasan hai,8,4.0,2.268,2.0,"[2, 2, 7, 3, 1, 6, 5, 6]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",25.0,भेद,pierce,bhed,X karna aasan hai,1,0.9769,0.78412,0,Uniform/Random,formal,0.1837637671728174,0.21775586533464178,0.19750167012420985,0.6187801616595392,0.5573747668339962,0.22638352407946652,1.017934394619832
collect karna mana hona chahiye,lena mana hona chahiye,8,4.375,2.264,1.781,"[6, 5, 1, 5, 6, 4, 1, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",25.0,ले,collect,le,X karna mana hona chahiye,3,0.74086,0.40744,0,Uniform/Random,devanagari,0.4263140394853794,0.08410166068239912,0.11844308699031798,0.37529239201706155,0.40944013912533683,1.9550019827957366,3.5813902090124685
collect karna mana hona chahiye,lena mana hona chahiye,8,4.375,2.264,1.781,"[6, 5, 1, 5, 6, 4, 1, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",25.0,ले,collect,le,X karna mana hona chahiye,3,0.74086,0.40744,0,Uniform/Random,casual,2.4597121010064726,2.7431232037533655,10.45095136811303,1.582792851812986,1.0980353365240338,0.5615159638650399,1.4012482139812639
collect karna mana hona chahiye,lena mana hona chahiye,8,4.375,2.264,1.781,"[6, 5, 1, 5, 6, 4, 1, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",25.0,ले,collect,le,X karna mana hona chahiye,3,0.74086,0.40744,0,Uniform/Random,formal,0.23357140057947084,0.16740428469696236,0.7598050037729166,0.7877320022592975,1.5114922850476094,1.8855034326957667,3.5280085987518297
wo aaram se string karte rahenge,wo aaram se pirote rahenge,8,3.75,2.252,1.938,"[2, 3, 7, 5, 2, 2, 2, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",50.0,पिरो,string,piro,wo aaram se X karte rahenge,4,0.10454,0.23084,0,Uniform/Random,devanagari,0.020304029951986876,0.021873150393555148,0.008019562048325468,0.37903520423705045,0.4123437814573336,0.6832589151952221,0.025554332753904088
wo aaram se string karte rahenge,wo aaram se pirote rahenge,8,3.75,2.252,1.938,"[2, 3, 7, 5, 2, 2, 2, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",50.0,पिरो,string,piro,wo aaram se X karte rahenge,4,0.10454,0.23084,0,Uniform/Random,casual,2.1619803874818566,1.6506437195256667,1.0505017033809796,3.720380978036068,2.09802087691208,2.235993367542114,1.5904680520883387
